Seed,Total Nodes,User Nodes,Barabasi interconnection rate,Average routers per node,Routers,network_recovery_rate,p.intermediary_recovery_rate,p.per_tx_amount_limit,p.lockout_after_consolidation,p.client_preventions,p.collaberative_security,Statistics.online_tx,Statistics.online_tx_volume,Statistics.offline_tx,Statistics.offline_tx_volume,Statistics.fradulent_tx_attempted_sent,Statistics.fradulent_tx_attempted_sent_volume,Statistics.fradulent_tx_sent,Statistics.fradulent_tx_sent_volume,Statistics.fradulent_tx_detected,Statistics.fradulent_tx_detected_volume,Statistics.fradulent_tx_client_online_check,Statistics.fradulent_tx_client_online_check_volume,Statistics.fradulent_tx_client_prevention_prevented,Statistics.fradulent_tx_client_prevention_prevented_volume,Statistics.fradulent_tx_server_lockout_prevented,Statistics.fradulent_tx_server_lockout_prevented_volume,
5, 61, 50, 20, 3.0, 10, 10, 5, 3000, False, False, False, 875, 87625, 26, 2373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 61, 50, 20, 4.0, 10, 10, 5, 3000, False, False, False, 876, 87463, 25, 2713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 61, 50, 20, 5.0, 10, 10, 5, 3000, False, False, False, 870, 86082, 31, 3424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 61, 50, 20, 6.0, 10, 10, 5, 3000, False, False, False, 886, 88452, 15, 1674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 61, 50, 20, 7.0, 10, 10, 5, 3000, False, False, False, 870, 86253, 31, 3244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 61, 50, 20, 8.0, 10, 10, 5, 3000, False, False, False, 901, 90669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 61, 50, 20, 9.0, 10, 10, 5, 3000, False, False, False, 830, 82927, 71, 7334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 61, 50, 20, 10.0, 10, 10, 5, 3000, False, False, False, 899, 88754, 2, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 61, 50, 20, 1.0, 10, 10, 5, 3000, False, False, False, 664, 66969, 277, 27801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 61, 50, 20, 1.5, 10, 10, 5, 3000, False, False, False, 734, 72174, 204, 20509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
